    ITER        TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
   42320   3.455E+04     1.9535   7.251E-01   0.9977   0.0081   5.477E-15   1.59799389E+01   1.04853436E+02   2.25584331E+02
   42340   3.456E+04     2.4449   7.323E-01   0.9978   0.0088   5.695E-15   1.59796401E+01   1.04853139E+02   2.25583486E+02
   42360   3.458E+04     1.9867   7.314E-01   0.9973   0.0083   5.947E-15   1.59793365E+01   1.04852831E+02   2.25582635E+02
   42380   3.459E+04     2.0604   7.371E-01   1.0010   0.0084   5.146E-15   1.59790299E+01   1.04852404E+02   2.25581785E+02
   42400   3.460E+04     2.4911   7.391E-01   1.0046   0.0083   6.376E-15   1.59787213E+01   1.04851760E+02   2.25580935E+02
   42420   3.462E+04     1.9739   7.379E-01   0.9996   0.0084   5.045E-15   1.59784089E+01   1.04851052E+02   2.25580080E+02
   42440   3.463E+04     2.3321   7.327E-01   1.0012   0.0082   6.571E-15   1.59780956E+01   1.04850237E+02   2.25579229E+02
   42460   3.465E+04     2.1629   7.213E-01   1.0012   0.0082   6.327E-15   1.59777833E+01   1.04849550E+02   2.25578388E+02
   42480   3.466E+04     2.0311   7.296E-01   1.0034   0.0079   5.567E-15   1.59774681E+01   1.04848773E+02   2.25577544E+02
   42500   3.468E+04     2.5006   7.339E-01   1.0008   0.0084   5.559E-15   1.59771498E+01   1.04848022E+02   2.25576696E+02
   42520   3.469E+04     2.0039   7.274E-01   0.9986   0.0078   5.045E-15   1.59768287E+01   1.04847409E+02   2.25575848E+02
   42540   3.471E+04     2.1395   7.288E-01   1.0023   0.0084   6.154E-15   1.59765074E+01   1.04846589E+02   2.25575003E+02
   42560   3.472E+04     2.3051   7.345E-01   1.0034   0.0081   6.769E-15   1.59761846E+01   1.04845807E+02   2.25574159E+02
   42580   3.474E+04     2.3048   7.326E-01   1.0034   0.0082   6.565E-15   1.59758595E+01   1.04844875E+02   2.25573313E+02
   42600   3.475E+04     1.9942   7.291E-01   0.9997   0.0078   5.146E-15   1.59755316E+01   1.04844325E+02   2.25572466E+02
   42620   3.477E+04     2.3274   7.316E-01   1.0007   0.0079   6.033E-15   1.59752031E+01   1.04843573E+02   2.25571622E+02
   42640   3.478E+04     1.9864   7.324E-01   0.9995   0.0078   5.112E-15   1.59748737E+01   1.04843124E+02   2.25570779E+02
   42660   3.479E+04     2.2893   7.274E-01   0.9939   0.0079   5.758E-15   1.59745429E+01   1.04842501E+02   2.25569935E+02
   42680   3.481E+04     2.9443   7.216E-01   0.9996   0.0079   6.199E-15   1.59742233E+01   1.04842182E+02   2.25569127E+02
   42700   3.482E+04     2.2155   7.307E-01   0.9973   0.0081   6.037E-15   1.59738895E+01   1.04841556E+02   2.25568289E+02
   42720   3.484E+04     2.0173   7.359E-01   1.0019   0.0086   5.569E-15   1.59735540E+01   1.04841119E+02   2.25567449E+02
   42740   3.485E+04     2.4464   7.246E-01   1.0012   0.0082   6.079E-15   1.59732181E+01   1.04840574E+02   2.25566612E+02
   42760   3.487E+04     2.0145   7.224E-01   1.0022   0.0077   6.128E-15   1.59728861E+01   1.04840127E+02   2.25565786E+02
   42780   3.488E+04     1.9974   7.229E-01   0.9937   0.0077   5.542E-15   1.59725524E+01   1.04839862E+02   2.25564959E+02
   42800   3.490E+04     2.3388   7.302E-01   1.0036   0.0076   5.654E-15   1.59722146E+01   1.04839606E+02   2.25564124E+02
   42820   3.491E+04     1.9640   7.281E-01   0.9993   0.0078   6.095E-15   1.59718765E+01   1.04839569E+02   2.25563290E+02
   42840   3.493E+04     2.1591   7.321E-01   0.9975   0.0079   6.390E-15   1.59715356E+01   1.04839551E+02   2.25562453E+02
   42860   3.494E+04     2.2659   7.277E-01   1.0034   0.0079   5.396E-15   1.59711932E+01   1.04839695E+02   2.25561615E+02
   42880   3.495E+04     1.9020   7.262E-01   1.0021   0.0076   6.182E-15   1.59708537E+01   1.04839794E+02   2.25560785E+02
   42900   3.497E+04     2.2796   7.270E-01   1.0043   0.0075   5.528E-15   1.59705147E+01   1.04839954E+02   2.25559958E+02
   42920   3.498E+04     2.0705   7.283E-01   0.9991   0.0078   5.614E-15   1.59701731E+01   1.04840249E+02   2.25559126E+02
   42940   3.500E+04     2.2875   7.289E-01   1.0007   0.0075   6.276E-15   1.59698314E+01   1.04840615E+02   2.25558294E+02
   42960   3.501E+04     2.0122   7.246E-01   1.0021   0.0075   5.532E-15   1.59694906E+01   1.04841250E+02   2.25557464E+02
   42980   3.503E+04     2.3159   7.318E-01   0.9994   0.0077   7.070E-15   1.59691479E+01   1.04841698E+02   2.25556630E+02
   43000   3.504E+04     1.9558   7.335E-01   1.0032   0.0080   7.164E-15   1.59688038E+01   1.04842374E+02   2.25555791E+02
   43020   3.506E+04     2.2785   7.292E-01   1.0013   0.0078   5.536E-15   1.59684626E+01   1.04842886E+02   2.25554957E+02
   43040   3.507E+04     2.2242   7.254E-01   0.9995   0.0083   5.208E-15   1.59681245E+01   1.04843592E+02   2.25554129E+02
   43060   3.509E+04     2.2003   7.332E-01   1.0011   0.0083   5.294E-15   1.59677841E+01   1.04844181E+02   2.25553296E+02
   43080   3.510E+04     1.9890   6.724E-01   0.9289   0.0074   5.125E-15   1.59674450E+01   1.04844923E+02   2.25552463E+02
   43100   3.511E+04     2.7412   7.272E-01   1.0033   0.0075   5.924E-15   1.59671073E+01   1.04845529E+02   2.25551631E+02
   43120   3.513E+04     2.0032   7.278E-01   0.9985   0.0074   5.480E-15   1.59667720E+01   1.04846272E+02   2.25550803E+02
   43140   3.514E+04     2.0607   7.302E-01   0.9965   0.0074   5.361E-15   1.59664362E+01   1.04847010E+02   2.25549972E+02
   43160   3.516E+04     2.3906   7.295E-01   0.9990   0.0077   6.441E-15   1.59661001E+01   1.04847803E+02   2.25549137E+02
   43180   3.517E+04     1.9817   7.302E-01   0.9971   0.0074   5.549E-15   1.59657671E+01   1.04848623E+02   2.25548308E+02
   43200   3.519E+04     2.2697   7.331E-01   0.9984   0.0076   5.620E-15   1.59654347E+01   1.04849290E+02   2.25547476E+02
   43220   3.520E+04     2.1818   7.353E-01   1.0011   0.0076   5.235E-15   1.59651035E+01   1.04849941E+02   2.25546644E+02
   43240   3.522E+04     1.9827   7.362E-01   1.0055   0.0079   5.899E-15   1.59647721E+01   1.04850518E+02   2.25545810E+02
   43260   3.523E+04     2.3921   7.220E-01   1.0035   0.0078   6.514E-15   1.59644440E+01   1.04851098E+02   2.25544982E+02
   43280   3.525E+04     1.9879   7.247E-01   0.9982   0.0075   5.679E-15   1.59641218E+01   1.04851460E+02   2.25544166E+02
   43300   3.526E+04     1.9967   7.318E-01   1.0012   0.0075   5.372E-15   1.59637965E+01   1.04851938E+02   2.25543339E+02
   43320   3.528E+04     2.4096   7.313E-01   0.9975   0.0075   5.621E-15   1.59634710E+01   1.04852402E+02   2.25542509E+02
   43340   3.529E+04     2.1185   7.290E-01   1.0009   0.0075   6.035E-15   1.59631474E+01   1.04852854E+02   2.25541682E+02
   43360   3.530E+04     2.0827   7.342E-01   1.0013   0.0080   5.853E-15   1.59628255E+01   1.04853208E+02   2.25540857E+02
   43380   3.532E+04     2.1517   7.351E-01   0.9982   0.0078   5.366E-15   1.59625024E+01   1.04853531E+02   2.25540027E+02
   43400   3.533E+04     2.0813   7.302E-01   1.0007   0.0076   5.564E-15   1.59621818E+01   1.04853983E+02   2.25539201E+02
   43420   3.535E+04     2.1924   7.410E-01   1.0014   0.0078   5.538E-15   1.59618608E+01   1.04854133E+02   2.25538370E+02
   43440   3.536E+04     2.0427   7.314E-01   0.9989   0.0076   5.588E-15   1.59615424E+01   1.04854340E+02   2.25537543E+02
   43460   3.538E+04     2.4091   7.308E-01   0.9952   0.0080   6.885E-15   1.59612261E+01   1.04854469E+02   2.25536719E+02
   43480   3.539E+04     2.0080   7.251E-01   0.9980   0.0076   6.578E-15   1.59609088E+01   1.04854633E+02   2.25535892E+02
   43500   3.541E+04     2.8225   7.360E-01   1.0008   0.0075   5.347E-15   1.59606057E+01   1.04854746E+02   2.25535104E+02
   43520   3.542E+04     2.2152   7.385E-01   1.0030   0.0076   5.428E-15   1.59602890E+01   1.04854919E+02   2.25534282E+02
   43540   3.544E+04     2.2690   7.392E-01   0.9995   0.0077   5.485E-15   1.59599744E+01   1.04855147E+02   2.25533461E+02
   43560   3.545E+04     1.9754   7.414E-01   1.0015   0.0075   6.039E-15   1.59596608E+01   1.04855340E+02   2.25532638E+02
   43580   3.547E+04     2.2813   7.355E-01   0.9996   0.0077   5.843E-15   1.59593480E+01   1.04855385E+02   2.25531814E+02
   43600   3.548E+04     2.0031   7.373E-01   1.0025   0.0080   5.519E-15   1.59590383E+01   1.04855380E+02   2.25530995E+02
   43620   3.549E+04     2.2714   7.298E-01   1.0000   0.0076   6.325E-15   1.59587307E+01   1.04855481E+02   2.25530179E+02
   43640   3.551E+04     2.0649   7.321E-01   1.0003   0.0075   5.714E-15   1.59584255E+01   1.04855411E+02   2.25529366E+02
   43660   3.552E+04     2.3600   7.328E-01   1.0018   0.0074   6.225E-15   1.59581225E+01   1.04855380E+02   2.25528555E+02
   43680   3.554E+04     2.0377   7.344E-01   1.0012   0.0074   5.297E-15   1.59578190E+01   1.04855356E+02   2.25527740E+02
   43700   3.555E+04     2.3141   7.369E-01   0.9960   0.0077   5.508E-15   1.59575150E+01   1.04855270E+02   2.25526921E+02
   43720   3.557E+04     2.1219   7.383E-01   0.9998   0.0076   5.377E-15   1.59572119E+01   1.04855085E+02   2.25526102E+02
   43740   3.558E+04     2.0025   7.358E-01   1.0009   0.0083   6.346E-15   1.59569095E+01   1.04854930E+02   2.25525282E+02
   43760   3.560E+04     2.4668   7.402E-01   1.0013   0.0080   5.757E-15   1.59566088E+01   1.04854783E+02   2.25524466E+02
   43780   3.561E+04     2.0004   7.395E-01   0.9982   0.0076   5.862E-15   1.59563088E+01   1.04854687E+02   2.25523649E+02
   43800   3.563E+04     2.0268   7.395E-01   0.9998   0.0075   5.752E-15   1.59560106E+01   1.04854675E+02   2.25522833E+02
   43820   3.564E+04     2.4237   7.442E-01   1.0042   0.0075   5.163E-15   1.59557128E+01   1.04854613E+02   2.25522015E+02
   43840   3.566E+04     1.9830   7.396E-01   1.0002   0.0077   5.651E-15   1.59554166E+01   1.04854618E+02   2.25521198E+02
   43860   3.567E+04     2.3069   7.398E-01   0.9990   0.0077   6.787E-15   1.59551230E+01   1.04854601E+02   2.25520384E+02
   43880   3.569E+04     2.1715   7.373E-01   0.9985   0.0074   5.843E-15   1.59548315E+01   1.04854620E+02   2.25519570E+02
   43900   3.570E+04     2.4521   7.385E-01   0.9999   0.0076   5.649E-15   1.59545540E+01   1.04854657E+02   2.25518792E+02
   43920   3.572E+04     2.0124   7.381E-01   1.0019   0.0076   5.755E-15   1.59542663E+01   1.04854617E+02   2.25517981E+02
   43940   3.573E+04     2.3186   7.368E-01   0.9996   0.0074   5.341E-15   1.59539791E+01   1.04854566E+02   2.25517169E+02
   43960   3.575E+04     2.0440   7.417E-01   0.9996   0.0075   5.359E-15   1.59536920E+01   1.04854603E+02   2.25516355E+02
   43980   3.576E+04     2.3113   7.384E-01   1.0012   0.0079   5.877E-15   1.59534052E+01   1.04854663E+02   2.25515541E+02
   44000   3.577E+04     2.2955   7.461E-01   1.0026   0.0077   5.147E-15   1.59531194E+01   1.04854708E+02   2.25514727E+02
   44020   3.579E+04     2.2100   7.374E-01   0.9988   0.0075   6.258E-15   1.59528354E+01   1.04854832E+02   2.25513914E+02
   44040   3.580E+04     1.9730   7.343E-01   0.9980   0.0073   6.660E-15   1.59525558E+01   1.04855089E+02   2.25513111E+02
   44060   3.582E+04     2.4259   7.374E-01   0.9991   0.0081   6.050E-15   1.59522771E+01   1.04855379E+02   2.25512307E+02
   44080   3.583E+04     1.9731   7.265E-01   1.0042   0.0076   5.753E-15   1.59520001E+01   1.04855771E+02   2.25511503E+02
   44100   3.585E+04     2.2532   7.320E-01   0.9988   0.0075   5.489E-15   1.59517267E+01   1.04856329E+02   2.25510706E+02
   44120   3.586E+04     2.0244   7.377E-01   0.9988   0.0076   5.627E-15   1.59514524E+01   1.04857033E+02   2.25509904E+02
   44140   3.588E+04     2.2595   7.375E-01   1.0012   0.0079   5.736E-15   1.59511778E+01   1.04857720E+02   2.25509099E+02
   44160   3.589E+04     2.0626   7.366E-01   0.9988   0.0077   5.596E-15   1.59509042E+01   1.04858434E+02   2.25508294E+02
   44180   3.591E+04     2.1640   7.271E-01   0.9954   0.0075   5.817E-15   1.59506359E+01   1.04859341E+02   2.25507500E+02
   44200   3.592E+04     2.3358   7.332E-01   1.0068   0.0073   4.957E-15   1.59503677E+01   1.04860296E+02   2.25506702E+02
   44220   3.594E+04     2.0655   7.331E-01   0.9973   0.0074   5.451E-15   1.59501017E+01   1.04861540E+02   2.25505905E+02
   44240   3.595E+04     1.9654   7.431E-01   1.0000   0.0076   6.011E-15   1.59498350E+01   1.04862820E+02   2.25505100E+02
   44260   3.597E+04     2.4037   7.380E-01   1.0006   0.0071   5.868E-15   1.59495704E+01   1.04864355E+02   2.25504298E+02
   44280   3.598E+04     2.1242   7.419E-01   1.0042   0.0074   5.989E-15   1.59493085E+01   1.04865961E+02   2.25503499E+02
   44300   3.600E+04     2.2389   7.425E-01   1.0026   0.0072   5.685E-15   1.59490463E+01   1.04867721E+02   2.25502695E+02
   44320   3.601E+04     3.0081   7.335E-01   1.0019   0.0072   6.445E-15   1.59487946E+01   1.04869518E+02   2.25501924E+02
   44340   3.602E+04     1.9666   7.359E-01   1.0003   0.0071   6.277E-15   1.59485376E+01   1.04871464E+02   2.25501133E+02
   44360   3.604E+04     2.3098   7.390E-01   0.9996   0.0072   5.989E-15   1.59482830E+01   1.04873269E+02   2.25500345E+02
   44380   3.605E+04     2.1109   7.345E-01   0.9969   0.0069   5.570E-15   1.59480311E+01   1.04875176E+02   2.25499560E+02
   44400   3.607E+04     2.4406   7.409E-01   0.9986   0.0072   5.601E-15   1.59477786E+01   1.04877120E+02   2.25498769E+02
   44420   3.608E+04     1.9610   7.350E-01   0.9977   0.0072   6.731E-15   1.59475305E+01   1.04879221E+02   2.25497987E+02
   44440   3.610E+04     2.2329   7.390E-01   0.9987   0.0073   5.599E-15   1.59472829E+01   1.04881159E+02   2.25497203E+02
   44460   3.611E+04     2.1500   7.397E-01   1.0038   0.0074   5.541E-15   1.59470364E+01   1.04883210E+02   2.25496416E+02
   44480   3.613E+04     2.3046   7.393E-01   0.9991   0.0071   5.185E-15   1.59467926E+01   1.04885253E+02   2.25495633E+02
   44500   3.614E+04     2.0180   7.397E-01   0.9984   0.0074   5.937E-15   1.59465503E+01   1.04887345E+02   2.25494847E+02
   44520   3.616E+04     2.2954   7.364E-01   1.0048   0.0075   5.309E-15   1.59463115E+01   1.04889263E+02   2.25494065E+02
   44540   3.617E+04     1.9952   7.276E-01   0.9974   0.0077   5.289E-15   1.59460773E+01   1.04891397E+02   2.25493291E+02
   44560   3.619E+04     2.2909   7.434E-01   1.0020   0.0073   5.538E-15   1.59458442E+01   1.04893737E+02   2.25492514E+02
   44580   3.620E+04     2.2077   7.289E-01   0.9983   0.0071   5.546E-15   1.59456143E+01   1.04896116E+02   2.25491740E+02
   44600   3.622E+04     2.2629   7.441E-01   1.0062   0.0072   5.070E-15   1.59453864E+01   1.04898451E+02   2.25490965E+02
   44620   3.623E+04     2.0222   7.453E-01   1.0044   0.0075   5.595E-15   1.59451598E+01   1.04900886E+02   2.25490190E+02
   44640   3.625E+04     2.3348   7.395E-01   1.0031   0.0070   5.782E-15   1.59449367E+01   1.04903354E+02   2.25489420E+02
   44660   3.626E+04     2.0185   7.333E-01   0.9986   0.0072   5.513E-15   1.59447163E+01   1.04905833E+02   2.25488652E+02
   44680   3.627E+04     2.2577   7.398E-01   0.9987   0.0076   5.635E-15   1.59444972E+01   1.04908289E+02   2.25487882E+02
   44700   3.629E+04     1.9706   7.381E-01   1.0005   0.0073   5.027E-15   1.59442795E+01   1.04910753E+02   2.25487110E+02
   44720   3.630E+04     2.4525   7.383E-01   0.9994   0.0075   5.423E-15   1.59440762E+01   1.04913183E+02   2.25486383E+02
   44740   3.632E+04     2.0509   7.324E-01   0.9985   0.0074   5.465E-15   1.59438648E+01   1.04915691E+02   2.25485619E+02
   44760   3.633E+04     2.2564   7.364E-01   0.9963   0.0070   5.515E-15   1.59436560E+01   1.04918205E+02   2.25484861E+02
   44780   3.635E+04     2.2630   7.463E-01   1.0004   0.0076   5.568E-15   1.59434460E+01   1.04920746E+02   2.25484093E+02
   44800   3.636E+04     2.0913   7.461E-01   1.0006   0.0074   5.778E-15   1.59432379E+01   1.04923459E+02   2.25483327E+02
   44820   3.638E+04     1.9649   7.434E-01   1.0022   0.0073   5.384E-15   1.59430314E+01   1.04926148E+02   2.25482561E+02
   44840   3.639E+04     2.4368   7.405E-01   0.9952   0.0071   5.720E-15   1.59428295E+01   1.04928854E+02   2.25481805E+02
   44860   3.641E+04     2.1054   7.431E-01   1.0040   0.0076   5.975E-15   1.59426285E+01   1.04931486E+02   2.25481044E+02
   44880   3.642E+04     2.2497   7.405E-01   0.9993   0.0070   4.980E-15   1.59424307E+01   1.04934166E+02   2.25480290E+02
   44900   3.644E+04     2.1544   7.447E-01   1.0000   0.0072   5.944E-15   1.59422331E+01   1.04936798E+02   2.25479531E+02
   44920   3.645E+04     2.1612   7.432E-01   0.9978   0.0071   5.567E-15   1.59420376E+01   1.04939495E+02   2.25478775E+02
   44940   3.647E+04     2.1611   7.357E-01   0.9974   0.0069   5.154E-15   1.59418442E+01   1.04942147E+02   2.25478022E+02
   44960   3.648E+04     2.1518   7.428E-01   0.9998   0.0071   5.552E-15   1.59416537E+01   1.04944849E+02   2.25477273E+02
   44980   3.650E+04     2.4516   7.492E-01   1.0020   0.0070   6.200E-15   1.59414649E+01   1.04947413E+02   2.25476520E+02
   45000   3.651E+04     2.0880   7.420E-01   0.9997   0.0074   6.293E-15   1.59412786E+01   1.04949925E+02   2.25475770E+02
   45020   3.653E+04     2.0279   7.406E-01   1.0007   0.0072   5.995E-15   1.59410949E+01   1.04952496E+02   2.25475025E+02
   45040   3.654E+04     2.5239   7.391E-01   1.0005   0.0074   5.890E-15   1.59409139E+01   1.04955115E+02   2.25474285E+02
   45060   3.656E+04     2.0102   7.377E-01   1.0004   0.0073   6.434E-15   1.59407354E+01   1.04957622E+02   2.25473548E+02
   45080   3.657E+04     2.2547   7.433E-01   0.9992   0.0074   5.760E-15   1.59405572E+01   1.04960095E+02   2.25472806E+02
   45100   3.658E+04     2.2642   7.422E-01   0.9987   0.0070   5.507E-15   1.59403809E+01   1.04962531E+02   2.25472066E+02
   45120   3.660E+04     2.0163   7.472E-01   1.0026   0.0073   5.929E-15   1.59402064E+01   1.04964892E+02   2.25471325E+02
   45140   3.661E+04     3.1692   7.461E-01   1.0020   0.0071   6.597E-15   1.59400373E+01   1.04967156E+02   2.25470610E+02
   45160   3.663E+04     1.9399   7.452E-01   1.0019   0.0080   5.802E-15   1.59398649E+01   1.04969460E+02   2.25469874E+02
   45180   3.664E+04     2.1789   7.447E-01   0.9986   0.0076   6.231E-15   1.59396947E+01   1.04971745E+02   2.25469140E+02
   45200   3.666E+04     2.2206   7.436E-01   1.0005   0.0082   5.242E-15   1.59395281E+01   1.04973990E+02   2.25468412E+02
   45220   3.667E+04     1.9545   7.436E-01   1.0025   0.0073   5.640E-15   1.59393633E+01   1.04976164E+02   2.25467685E+02
   45240   3.669E+04     2.4307   7.418E-01   0.9963   0.0076   5.626E-15   1.59392003E+01   1.04978320E+02   2.25466960E+02
   45260   3.670E+04     2.0494   7.493E-01   1.0033   0.0077   5.401E-15   1.59390364E+01   1.04980477E+02   2.25466228E+02
   45280   3.672E+04     1.9487   7.424E-01   1.0026   0.0082   5.829E-15   1.59388749E+01   1.04982506E+02   2.25465501E+02
   45300   3.673E+04     2.4158   7.426E-01   0.9995   0.0079   5.604E-15   1.59387154E+01   1.04984510E+02   2.25464777E+02
   45320   3.675E+04     2.0625   7.406E-01   0.9981   0.0079   5.503E-15   1.59385569E+01   1.04986383E+02   2.25464052E+02
   45340   3.676E+04     2.1191   7.398E-01   0.9970   0.0073   6.471E-15   1.59384001E+01   1.04988201E+02   2.25463332E+02
   45360   3.678E+04     2.0981   7.340E-01   0.9935   0.0073   4.954E-15   1.59382432E+01   1.04989864E+02   2.25462613E+02
   45380   3.679E+04     2.1271   7.412E-01   1.0031   0.0077   5.506E-15   1.59380864E+01   1.04991432E+02   2.25461895E+02
   45400   3.681E+04     2.1039   7.374E-01   1.0048   0.0081   5.398E-15   1.59379295E+01   1.04992961E+02   2.25461178E+02
   45420   3.682E+04     2.1362   7.454E-01   0.9957   0.0077   5.861E-15   1.59377722E+01   1.04994413E+02   2.25460462E+02
   45440   3.684E+04     2.4792   7.499E-01   1.0001   0.0075   5.606E-15   1.59376138E+01   1.04995771E+02   2.25459742E+02
   45460   3.685E+04     2.0797   7.461E-01   0.9974   0.0077   5.913E-15   1.59374554E+01   1.04997056E+02   2.25459023E+02
   45480   3.687E+04     2.0288   7.434E-01   1.0019   0.0076   5.772E-15   1.59372968E+01   1.04998276E+02   2.25458305E+02
   45500   3.688E+04     2.4127   7.404E-01   0.9989   0.0077   5.453E-15   1.59371385E+01   1.04999355E+02   2.25457591E+02
   45520   3.690E+04     1.9782   7.394E-01   1.0030   0.0077   5.870E-15   1.59369798E+01   1.05000338E+02   2.25456877E+02
   45540   3.691E+04     2.4572   7.454E-01   1.0003   0.0083   5.655E-15   1.59368214E+01   1.05001219E+02   2.25456169E+02
   45560   3.693E+04     2.1448   7.354E-01   0.9939   0.0077   6.680E-15   1.59366612E+01   1.05002133E+02   2.25455457E+02
   45580   3.694E+04     2.0078   7.427E-01   0.9988   0.0078   5.891E-15   1.59365006E+01   1.05002819E+02   2.25454748E+02
   45600   3.696E+04     2.4483   7.431E-01   0.9985   0.0083   5.684E-15   1.59363381E+01   1.05003498E+02   2.25454035E+02
   45620   3.697E+04     2.0193   7.450E-01   1.0049   0.0074   6.783E-15   1.59361742E+01   1.05004089E+02   2.25453321E+02
   45640   3.699E+04     2.0612   7.419E-01   1.0015   0.0079   5.656E-15   1.59360101E+01   1.05004626E+02   2.25452613E+02
   45660   3.700E+04     2.5350   7.452E-01   1.0031   0.0076   6.714E-15   1.59358443E+01   1.05005092E+02   2.25451905E+02
   45680   3.702E+04     2.0285   7.395E-01   0.9980   0.0079   5.936E-15   1.59356766E+01   1.05005538E+02   2.25451197E+02
   45700   3.703E+04     2.2750   7.439E-01   0.9968   0.0079   5.588E-15   1.59355069E+01   1.05005876E+02   2.25450489E+02
   45720   3.704E+04     2.1438   7.458E-01   1.0008   0.0085   5.977E-15   1.59353340E+01   1.05006198E+02   2.25449776E+02
   45740   3.706E+04     2.0023   7.474E-01   1.0003   0.0082   6.217E-15   1.59351596E+01   1.05006407E+02   2.25449067E+02
   45760   3.707E+04     2.4365   7.390E-01   1.0005   0.0077   5.941E-15   1.59349829E+01   1.05006610E+02   2.25448359E+02
   45780   3.709E+04     1.9561   7.437E-01   1.0008   0.0074   6.278E-15   1.59348048E+01   1.05006787E+02   2.25447655E+02
   45800   3.710E+04     1.9822   7.413E-01   1.0029   0.0080   6.104E-15   1.59346239E+01   1.05006880E+02   2.25446950E+02
   45820   3.712E+04     2.4276   7.413E-01   0.9986   0.0075   6.161E-15   1.59344403E+01   1.05006928E+02   2.25446245E+02
   45840   3.713E+04     1.9775   7.399E-01   0.9975   0.0083   5.631E-15   1.59342533E+01   1.05006898E+02   2.25445538E+02
   45860   3.715E+04     2.1319   7.310E-01   0.9980   0.0083   6.107E-15   1.59340651E+01   1.05006871E+02   2.25444838E+02
   45880   3.716E+04     2.2620   7.355E-01   1.0001   0.0078   6.057E-15   1.59338736E+01   1.05006825E+02   2.25444136E+02
   45900   3.718E+04     1.9547   7.374E-01   1.0018   0.0078   5.054E-15   1.59336797E+01   1.05006742E+02   2.25443435E+02
   45920   3.719E+04     2.3406   7.428E-01   1.0016   0.0081   6.386E-15   1.59334832E+01   1.05006632E+02   2.25442736E+02
   45940   3.721E+04     2.8653   7.452E-01   1.0012   0.0083   5.601E-15   1.59332832E+01   1.05006410E+02   2.25442039E+02
   45960   3.722E+04     2.1787   7.396E-01   1.0045   0.0080   5.343E-15   1.59330779E+01   1.05006092E+02   2.25441339E+02
   45980   3.724E+04     2.3359   7.373E-01   0.9989   0.0080   5.527E-15   1.59328703E+01   1.05005730E+02   2.25440643E+02
   46000   3.725E+04     1.9519   7.312E-01   0.9964   0.0081   5.671E-15   1.59326607E+01   1.05005313E+02   2.25439950E+02
   46020   3.727E+04     2.3135   7.363E-01   0.9967   0.0085   5.168E-15   1.59324486E+01   1.05004894E+02   2.25439257E+02
   46040   3.728E+04     2.3371   7.339E-01   1.0045   0.0082   5.504E-15   1.59322332E+01   1.05004429E+02   2.25438563E+02
   46060   3.730E+04     1.9502   7.256E-01   1.0000   0.0083   5.262E-15   1.59320164E+01   1.05003813E+02   2.25437874E+02
   46080   3.731E+04     2.5822   7.385E-01   1.0028   0.0078   5.931E-15   1.59317948E+01   1.05003133E+02   2.25437183E+02
   46100   3.733E+04     2.0000   7.325E-01   0.9999   0.0083   5.663E-15   1.59315693E+01   1.05002488E+02   2.25436492E+02
   46120   3.734E+04     2.1993   7.449E-01   1.0003   0.0081   6.407E-15   1.59313396E+01   1.05001765E+02   2.25435798E+02
   46140   3.735E+04     2.3114   7.402E-01   1.0003   0.0085   5.864E-15   1.59311037E+01   1.05000985E+02   2.25435097E+02
   46160   3.737E+04     2.0007   7.323E-01   1.0045   0.0077   7.474E-15   1.59308672E+01   1.05000259E+02   2.25434404E+02
   46180   3.738E+04     2.3718   7.390E-01   0.9972   0.0078   5.386E-15   1.59306277E+01   1.04999408E+02   2.25433713E+02
   46200   3.740E+04     2.0572   7.204E-01   0.9933   0.0074   5.844E-15   1.59303858E+01   1.04998634E+02   2.25433023E+02
   46220   3.741E+04     2.2864   7.354E-01   0.9968   0.0082   5.692E-15   1.59301402E+01   1.04997784E+02   2.25432331E+02
   46240   3.743E+04     1.9979   7.367E-01   1.0017   0.0080   5.404E-15   1.59298929E+01   1.04996857E+02   2.25431643E+02
   46260   3.744E+04     2.2666   7.378E-01   0.9977   0.0077   5.637E-15   1.59296396E+01   1.04995851E+02   2.25430947E+02
   46280   3.746E+04     1.9523   7.295E-01   0.9993   0.0075   5.349E-15   1.59293840E+01   1.04994928E+02   2.25430253E+02
   46300   3.747E+04     2.2505   7.335E-01   0.9999   0.0077   5.688E-15   1.59291254E+01   1.04993885E+02   2.25429562E+02
   46320   3.749E+04     2.2767   7.397E-01   1.0009   0.0074   5.678E-15   1.59288625E+01   1.04992732E+02   2.25428868E+02
   46340   3.750E+04     2.3851   7.372E-01   1.0017   0.0082   5.784E-15   1.59286039E+01   1.04991589E+02   2.25428194E+02
   46360   3.752E+04     1.9899   7.379E-01   1.0014   0.0075   5.686E-15   1.59283338E+01   1.04990368E+02   2.25427500E+02
   46380   3.753E+04     2.4489   7.372E-01   0.9987   0.0075   5.495E-15   1.59280611E+01   1.04989075E+02   2.25426809E+02
   46400   3.755E+04     2.0797   7.390E-01   1.0039   0.0076   6.709E-15   1.59277826E+01   1.04987746E+02   2.25426113E+02
   46420   3.756E+04     2.1981   7.385E-01   0.9991   0.0078   5.914E-15   1.59275006E+01   1.04986265E+02   2.25425419E+02
   46440   3.758E+04     2.1734   7.382E-01   0.9975   0.0077   6.198E-15   1.59272127E+01   1.04984760E+02   2.25424721E+02
   46460   3.759E+04     2.1514   7.336E-01   1.0019   0.0076   5.466E-15   1.59269233E+01   1.04983273E+02   2.25424030E+02
